0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.090480000000000504e-02,4.818040000000000517e-02,5.353240000000000082e-02,5.715520000000000322e-02,6.005879999999999552e-02,6.275200000000000222e-02,6.476400000000000212e-02,6.677760000000000640e-02,6.785680000000000878e-02,6.897839999999999527e-02,7.028640000000001276e-02,7.091759999999999731e-02,7.125120000000000064e-02,7.247880000000000988e-02,7.272720000000000573e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015240000000000066e-02,6.185120000000000895e-02,8.356759999999999189e-02,9.631839999999999846e-02,1.069128000000000023e-01,1.126544000000000018e-01,1.183368000000000059e-01,1.218155999999999961e-01,1.263912000000000091e-01,1.291796000000000055e-01,1.323648000000000047e-01,1.339400000000000035e-01,1.356020000000000003e-01,1.377899999999999958e-01,1.387984000000000162e-01,1.399911999999999823e-01,1.411967999999999834e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.911959999999999896e-02,9.145000000000000351e-02,1.176583999999999963e-01,1.361136000000000290e-01,1.474699999999999622e-01,1.571987999999999996e-01,1.646491999999999956e-01,1.711263999999999841e-01,1.756371999999999933e-01,1.802632000000000123e-01,1.832099999999999840e-01,1.863808000000000131e-01,1.891623999999999806e-01,1.915095999999999743e-01,1.933723999999999998e-01,1.951983999999999941e-01,1.974267999999999856e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.286480000000000345e-02,1.147800000000000070e-01,1.447384000000000170e-01,1.665863999999999956e-01,1.809827999999999992e-01,1.926576000000000122e-01,2.010047999999999835e-01,2.081931999999999949e-01,2.143672000000000077e-01,2.194692000000000032e-01,2.240076000000000289e-01,2.286380000000000079e-01,2.318387999999999838e-01,2.348808000000000284e-01,2.378780000000000061e-01,2.403963999999999823e-01,2.419035999999999964e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.287039999999998796e-02,1.327392000000000016e-01,1.671423999999999965e-01,1.899320000000000175e-01,2.068351999999999968e-01,2.195783999999999792e-01,2.302231999999999890e-01,2.386400000000000188e-01,2.458607999999999905e-01,2.517496000000000178e-01,2.572483999999999882e-01,2.617924000000000362e-01,2.660636000000000112e-01,2.698759999999999493e-01,2.726560000000000095e-01,2.762835999999999625e-01,2.778632000000000324e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.273759999999999448e-02,1.486180000000000001e-01,1.843431999999999849e-01,2.086708000000000174e-01,2.271220000000000183e-01,2.426876000000000033e-01,2.536912000000000056e-01,2.632200000000000095e-01,2.711671999999999971e-01,2.787703999999999738e-01,2.848691999999999891e-01,2.903723999999999750e-01,2.945536000000000265e-01,2.988419999999999965e-01,3.030828000000000411e-01,3.068604000000000331e-01,3.092072000000000709e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.679999999999999915e-05,9.335800000000001042e-02,1.603219999999999923e-01,1.981200000000000183e-01,2.239859999999999907e-01,2.442424000000000262e-01,2.592795999999999990e-01,2.727183999999999719e-01,2.835699999999999887e-01,2.922092000000000023e-01,3.006208000000000213e-01,3.075148000000000326e-01,3.137684000000000584e-01,3.186847999999999903e-01,3.237971999999999517e-01,3.283612000000000197e-01,3.317572000000000298e-01,3.358652000000000304e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.949800000000001698e-02,1.693231999999999793e-01,2.089451999999999976e-01,2.366043999999999925e-01,2.571508000000000127e-01,2.749755999999999867e-01,2.884048000000000167e-01,3.002695999999999699e-01,3.106791999999999887e-01,3.182619999999999894e-01,3.272691999999999823e-01,3.329524000000000372e-01,3.393743999999999650e-01,3.449016000000000304e-01,3.494407999999999404e-01,3.535983999999999794e-01,3.573816000000000215e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.199999999999999855e-06,1.071291999999999939e-01,1.780824000000000018e-01,2.182088000000000083e-01,2.474039999999999850e-01,2.693895999999999513e-01,2.869499999999999829e-01,3.027755999999999226e-01,3.147108000000000128e-01,3.252051999999999721e-01,3.353552000000000199e-01,3.428508000000000666e-01,3.502452000000000343e-01,3.570887999999999840e-01,3.627540000000000209e-01,3.679451999999999723e-01,3.724159999999999138e-01,3.772000000000000353e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141787999999999970e-01,1.836967999999999934e-01,2.261128000000000027e-01,2.568203999999999487e-01,2.801240000000000396e-01,2.990724000000000160e-01,3.142015999999999698e-01,3.269583999999999824e-01,3.390675999999999690e-01,3.485476000000000130e-01,3.579995999999999734e-01,3.648208000000000006e-01,3.723796000000000328e-01,3.784796000000000271e-01,3.841711999999999905e-01,3.900388000000000188e-01,3.935643999999999809e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177580000000000016e-01,1.894712000000000063e-01,2.328043999999999947e-01,2.644404000000000199e-01,2.888164000000000287e-01,3.077735999999999805e-01,3.241336000000000217e-01,3.384052000000000171e-01,3.503352000000000133e-01,3.605536000000000296e-01,3.700712000000000446e-01,3.783380000000000076e-01,3.855851999999999613e-01,3.926992000000000260e-01,3.982207999999999859e-01,4.040099999999999802e-01,4.087192000000000047e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.519999999999999928e-05,1.227936000000000027e-01,1.944635999999999865e-01,2.394995999999999792e-01,2.710839999999999361e-01,2.959863999999999828e-01,3.160968000000000111e-01,3.329855999999999927e-01,3.478307999999999955e-01,3.605248000000000341e-01,3.723383999999999583e-01,3.814432000000000378e-01,3.901348000000000038e-01,3.975395999999999930e-01,4.044447999999999932e-01,4.114031999999999689e-01,4.173704000000000303e-01,4.222824000000000022e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.256923999999999819e-01,1.992352000000000289e-01,2.446132000000000029e-01,2.762660000000000116e-01,3.027052000000000076e-01,3.236247999999999903e-01,3.414815999999999963e-01,3.571359999999999535e-01,3.693039999999999656e-01,3.805104000000000264e-01,3.914976000000000012e-01,4.001412000000000302e-01,4.087136000000000657e-01,4.157735999999999654e-01,4.225407999999999942e-01,4.289951999999999654e-01,4.342883999999999634e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.599999999999999928e-05,1.298703999999999970e-01,2.032616000000000145e-01,2.488376000000000199e-01,2.820135999999999754e-01,3.085095999999999949e-01,3.304064000000000445e-01,3.482564000000000215e-01,3.639787999999999912e-01,3.779152000000000067e-01,3.894623999999999864e-01,4.005239999999999911e-01,4.097183999999999826e-01,4.185520000000000351e-01,4.259640000000000093e-01,4.333171999999999580e-01,4.396956000000000198e-01,4.454059999999999686e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320247999999999977e-01,2.060263999999999984e-01,2.532812000000000396e-01,2.865399999999999614e-01,3.141599999999999948e-01,3.354731999999999714e-01,3.550036000000000302e-01,3.708219999999999850e-01,3.848867999999999734e-01,3.972615999999999925e-01,4.081699999999999773e-01,4.180588000000000082e-01,4.270988000000000007e-01,4.351843999999999713e-01,4.422275999999999985e-01,4.487608000000000152e-01,4.555316000000000365e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338996000000000075e-01,2.104792000000000052e-01,2.567931999999999992e-01,2.914671999999999819e-01,3.190548000000000273e-01,3.417115999999999487e-01,3.605379999999999696e-01,3.770071999999999868e-01,3.915983999999999576e-01,4.046136000000000177e-01,4.156884000000000134e-01,4.258651999999999993e-01,4.345720000000000138e-01,4.436267999999999878e-01,4.508576000000000250e-01,4.579947999999999797e-01,4.642635999999999985e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.363619999999999832e-01,2.119012000000000118e-01,2.603791999999999773e-01,2.948532000000000375e-01,3.233212000000000308e-01,3.461599999999999677e-01,3.659308000000000005e-01,3.828136000000000316e-01,3.976812000000000125e-01,4.104180000000000050e-01,4.224064000000000707e-01,4.323643999999999821e-01,4.424700000000000299e-01,4.503523999999999861e-01,4.582252000000000547e-01,4.659991999999999468e-01,4.721528000000000391e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000240e-05,1.391603999999999897e-01,2.152496000000000131e-01,2.624743999999999966e-01,2.981648000000000076e-01,3.268527999999999989e-01,3.505304000000000197e-01,3.705595999999999890e-01,3.877731999999999846e-01,4.031604000000000299e-01,4.171716000000000313e-01,4.283252000000000170e-01,4.390124000000000248e-01,4.484388000000000263e-01,4.573575999999999753e-01,4.656475999999999948e-01,4.729972000000000065e-01,4.793931999999999638e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.079999999999999993e-05,1.406451999999999980e-01,2.150996000000000019e-01,2.656676000000000037e-01,3.019135999999999487e-01,3.299935999999999980e-01,3.542859999999999343e-01,3.750939999999999830e-01,3.927863999999999800e-01,4.081516000000000033e-01,4.214080000000000048e-01,4.339672000000000529e-01,4.453136000000000316e-01,4.552455999999999725e-01,4.637640000000000096e-01,4.718131999999999326e-01,4.794032000000000293e-01,4.862020000000000231e-01
